category,product_name,product_url,price,old_price,discount,reviews,rating,price_drop,discount_pct,popularity_score
rc_drones,2 Pairs Dalprop New Cyclone T7057 7057 7x5.7 7 Inch 3-Blade Long Range Propeller for Drone FPV Racing,https://www.banggood.com/2-Pairs-Dalprop-New-Cyclone-T7057-7057-7x5_7-7-Inch-3-Blade-Long-Range-Propeller-for-RC-Drone-FPV-Racing-p-1986113.html?cur_warehouse=CN&rmmds=search,6.96,0.0,0,2,5.0,-6.96,0.0,10.0
rc_drones,6 Pairs HQProp 5.2X3.2X3 5232 5.2 Inch 3-Blad Propeller 5mm Hole Poly Carbonate for Drone FPV Racing,https://www.banggood.com/6-Pairs-HQProp-5_2X3_2X3-5232-5_2-Inch-3-Blad-Propeller-5mm-Hole-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-2000069.html?cur_warehouse=CN&ID=62878366324484&rmmds=search,8.51,0.0,0,1,5.0,-8.51,0.0,5.0
rc_drones,6 Pairs HQProp 7X3.7X3 7037 7 Inch 3-Blade Propeller Poly Carbonate for Long Range FPV Racing Drone,https://www.banggood.com/6-Pairs-HQProp-7X3_7X3-7037-7-Inch-3-Blade-Propeller-Poly-Carbonate-for-Long-Range-RC-FPV-Racing-Drone-p-2000071.html?cur_warehouse=CN&ID=62878366324484&rmmds=search,11.6,0.0,0,2,5.0,-11.6,0.0,10.0
rc_drones,20x20mm DarwinFPV 30A 2-6S BLHeli_S 4in1 Brushless ESC Support DShot1200 for Drone FPV Racing,https://www.banggood.com/20x20mm-DarwinFPV-30A-2-6S-BLHeli_S-4in1-Brushless-ESC-Support-DShot1200-for-RC-Drone-FPV-Racing-p-1985015.html?cur_warehouse=CN&ID=6304476&rmmds=search,26.31,0.0,0,5,5.0,-26.31,0.0,25.0
rc_drones,20x20mm DarwinFPV F411 F4 Flight Controller OSD with 5V BEC Output & 4in1 30A ESC 3-4S Stack for Cineape 25 BabyApe II Drone FPV Racing,https://www.banggood.com/20x20mm-DarwinFPV-F411-F4-Flight-Controller-OSD-with-5V-BEC-Output-and-4in1-30A-ESC-3-4S-Stack-for-Cineape-25-BabyApe-II-RC-Drone-FPV-Racing-p-1985250.html?cur_warehouse=CN&ID=6265504&rmmds=search,55.73,0.0,0,0,0.0,-55.73,0.0,0.0
rc_drones,iFlight iH3 168mm Wheelbase 3 Inch DIY Frame Kit H Tpye Support DJI O3 Air Unit for Drone FPV Racing,https://www.banggood.com/IFlight-iH3-168mm-Wheelbase-3-Inch-DIY-Frame-Kit-H-Tpye-Support-DJI-O3-Air-Unit-for-RC-Drone-FPV-Racing-p-1987413.html?cur_warehouse=CN&ID=6237276&rmmds=search,35.6,0.0,0,2,5.0,-35.6,0.0,10.0
rc_drones,iFlight XING R5 2207 2050KV / 2100KV 6S Brushless Motor 5mm Shaft for Drone FPV Racing,https://www.banggood.com/IFlight-XING-R5-2207-2050KV-or-2100KV-6S-Brushless-Motor-5mm-Shaft-for-RC-Drone-FPV-Racing-p-1996504.html?cur_warehouse=CN&ID=51866962878516291970&rmmds=search,20.89,0.0,0,3,5.0,-20.89,0.0,15.0
rc_drones,30.5x30.5mm iFlight BLITZ ATF435 Flight Controller OSD with 5V 9V BEC Output Support Smartaudio for FPV Racing Drone,https://www.banggood.com/30_5x30_5mm-iFlight-BLITZ-ATF435-Flight-Controller-OSD-with-5V-9V-BEC-Output-Support-Smartaudio-for-RC-FPV-Racing-Drone-p-1996870.html?cur_warehouse=CN&ID=6304475&rmmds=search,29.41,0.0,0,1,5.0,-29.41,0.0,5.0
rc_drones,Happymodel Bassline Spare Part 3D Printing TPU Lipo Battery Tray Fixing Mount for Drone FPV Racing,https://www.banggood.com/Happymodel-Bassline-Spare-Part-3D-Printing-TPU-Lipo-Battery-Tray-Fixing-Mount-for-RC-Drone-FPV-Racing-p-1980421.html?cur_warehouse=CN&ID=6319286&rmmds=search,4.64,0.0,0,2,5.0,-4.64,0.0,10.0
rc_drones,Happymodel Mobula8 HD Spare Part Mount Bracket for installing DJI O3 Air Unit Drone FPV Racing,https://www.banggood.com/Happymodel-Mobula8-HD-Spare-Part-Mount-Bracket-for-installing-DJI-O3-Air-Unit-RC-Drone-FPV-Racing-p-1992732.html?cur_warehouse=CN&ID=6290852&rmmds=search,7.73,0.0,0,3,5.0,-7.73,0.0,15.0
rc_drones,25.5x25.5mm GEPRC TAKER F411 8Bit 12A AIO F4 OSD Flight Controller Built-in 12A 2-4S 4in1 ESC for Drone FPV Racing,https://www.banggood.com/25_5x25_5mm-GEPRC-TAKER-F411-8Bit-12A-AIO-F4-OSD-Flight-Controller-Built-in-12A-2-4S-4in1-ESC-for-RC-Drone-FPV-Racing-p-1992735.html?cur_warehouse=CN&ID=6311769&rmmds=search,61.93,0.0,0,3,5.0,-61.93,0.0,15.0
rc_drones,TEOSAW 533Pro 190mm Wheelbase 5mm Arm Thickness 5 Inch Carbon Fiber Frame Kit for DIY Drone FPV Racing,https://www.banggood.com/TEOSAW-533Pro-190mm-Wheelbase-5mm-Arm-Thickness-5-Inch-Carbon-Fiber-Frame-Kit-for-DIY-RC-Drone-FPV-Racing-p-1994394.html?cur_warehouse=CN&ID=6223152&rmmds=search,17.8,0.0,0,4,5.0,-17.8,0.0,20.0
rc_drones,4PCS iFlight XING2 1002 14000KV 2S Brushless Motor 1.5mm Shaft for Defender16 Whoop FPV Racing Drone,https://www.banggood.com/4PCS-iFlight-XING2-1002-14000KV-2S-Brushless-Motor-1_5mm-Shaft-for-Defender16-Whoop-RC-FPV-Racing-Drone-p-2008472.html?cur_warehouse=CN&ID=6291971&rmmds=search,41.02,0.0,0,0,0.0,-41.02,0.0,0.0
rc_drones,SUB250 Sub M10 GPS Module U-blox M10050 Chip 3.3V-5V for Drone Airplane Quadcopter Advanced Navigation and Positioning,https://www.banggood.com/SUB250-Sub-M10-GPS-Module-U-blox-M10050-Chip-3_3V-5V-for-RC-Drone-Airplane-Quadcopter-Advanced-Navigation-and-Positioning-p-1998710.html?cur_warehouse=CN&rmmds=search,14.62,0.0,0,1,5.0,-14.62,0.0,5.0
rc_drones,30.5x30.5mm JHEMCU RuiBet 55A BLHELI_S Dshot600 3-6S 4in1 Brushless ESC for DIY Drone FPV Racing,https://www.banggood.com/30_5x30_5mm-JHEMCU-RuiBet-55A-BLHELI_S-Dshot600-3-6S-4in1-Brushless-ESC-for-DIY-RC-Drone-FPV-Racing-p-2000748.html?cur_warehouse=CN&ID=6304476&rmmds=search,27.86,0.0,0,6,3.67,-27.86,0.0,22.02
rc_drones,20x20mm iFlight BLITZ Mini F7 V1.1 Flight Controller & E55R 55A 2-6S BL_S 4in1 Brushless ESC Stack for Drone FPV Racing,https://www.banggood.com/20x20mm-iFlight-BLITZ-Mini-F7-V1_1-Flight-Controller-and-E55R-55A-2-6S-BL_S-4in1-Brushless-ESC-Stack-for-RC-Drone-FPV-Racing-p-2001051.html?cur_warehouse=CN&ID=6304475&rmmds=search,47.99,0.0,0,0,0.0,-47.99,0.0,0.0
rc_drones,20x20mm Mamba MAMBA5 5 Reactor 44 ESC 44A BLHeli_32 4In1 Brushless ESC 4-6S for Drone FPV Racing,https://www.banggood.com/20x20mm-Mamba-MAMBA5-5-Reactor-44-ESC-44A-BLHeli_32-4In1-Brushless-ESC-4-6S-for-RC-Drone-FPV-Racing-p-2001052.html?cur_warehouse=CN&ID=6304476&rmmds=search,41.8,54.18,23,0,0.0,12.380000000000003,22.85,0.0
rc_drones,GEPRC RACER 208mm Wheelbase Carbon Fiber 5 Inch Frame Kit Support HDZero for Drone FPV Racing,https://www.banggood.com/GEPRC-RACER-208mm-Wheelbase-Carbon-Fiber-5-Inch-Frame-Kit-Support-HDZero-for-RC-Drone-FPV-Racing-p-1997073.html?cur_warehouse=CN&ID=6287853&rmmds=search,35.6,46.44,23,2,5.0,10.839999999999996,23.34,10.0
rc_drones,FlysfishRC Flash 2806.5 1350KV 1750KV 4-6S Unibell Brushless Motor for Long Range Drone FPV Racing,https://www.banggood.com/FlysfishRC-Flash-2806_5-1350KV-1750KV-4-6S-Unibell-Brushless-Motor-for-Long-Range-RC-Drone-FPV-Racing-p-1989989.html?cur_warehouse=CN&ID=5210726291970&rmmds=search,18.57,27.86,33,7,5.0,9.29,33.35,35.0
rc_drones,1/4PCS Flashhobby A2812 2812 900KV Brushless Motor for 10 Inch X Class Drone,https://www.banggood.com/1-or-4PCS-Flashhobby-A2812-2812-900KV-Brushless-Motor-for-10-Inch-X-Class-RC-Drone-p-1996541.html?cur_warehouse=CN&ID=492896291970&rmmds=search,16.02,17.8,10,0,0.0,1.7800000000000011,10.0,0.0
rc_drones,Storage Bag Portable Bag for DJI Avata 2 Drone / DJI Goggles 3 / DJI Motion 3 / DJI FPV Remote Controller 3,https://www.banggood.com/Storage-Bag-Portable-Bag-for-DJI-Avata-2-Drone-or-DJI-Goggles-3-or-DJI-RC-Motion-3-or-DJI-FPV-Remote-Controller-3-p-2013434.html?cur_warehouse=CN&ID=6326560&rmmds=search,12.81,13.93,8,6,5.0,1.1199999999999992,8.04,30.0
rc_drones,iFlight XING-E 2809 800KV 1250KV 24V Cinelifter Motor for Chimera7 Pro V2 Long Range FPV Racing Drone,https://www.banggood.com/IFlight-XING-E-2809-800KV-1250KV-24V-Cinelifter-Motor-for-Chimera7-Pro-V2-Long-Range-RC-FPV-Racing-Drone-p-1998711.html?cur_warehouse=CN&ID=479956291970&rmmds=search,23.22,0.0,0,3,4.67,-23.22,0.0,14.01
rc_drones,HGLRC Rekon10 PRO 455mm Wheelbase 3K Carbon Fiber 10 Inch Long Range Frame Kit for FPV Racing Drone,https://www.banggood.com/HGLRC-Rekon10-PRO-455mm-Wheelbase-3K-Carbon-Fiber-10-Inch-Long-Range-Frame-Kit-for-RC-FPV-Racing-Drone-p-1986561.html?cur_warehouse=CN&rmmds=search,77.41,85.15,9,6,5.0,7.740000000000009,9.09,30.0
rc_drones,30.5x30.5mm HAKRC 60A F7 V2 DJI Stack 7230V2 2-6S F7 Flight Controller Dual Gyro & 3B60A 60A BL_32 4in1 ESC for FPV Racing Drone,https://www.banggood.com/30_5x30_5mm-HAKRC-60A-F7-V2-DJI-Stack-7230V2-2-6S-F7-Flight-Controller-Dual-Gyro-and-3B60A-60A-BL_32-4in1-ESC-for-RC-FPV-Racing-Drone-p-1992321.html?cur_warehouse=CN&rmmds=search,69.67,74.31,6,2,5.0,4.640000000000001,6.24,10.0
rc_drones,HGLRC SPECTER 2004 1800KV 4-6S Brushless Motor for 3-5 Inch FPV Racing Drone,https://www.banggood.com/HGLRC-SPECTER-2004-1800KV-4-6S-Brushless-Motor-for-3-5-Inch-RC-FPV-Racing-Drone-p-1996424.html?cur_warehouse=CN&ID=479806291970&rmmds=search,13.82,14.7,6,7,5.0,0.879999999999999,5.99,35.0
rc_drones,30x30mm GEPRC 60A 3-6S PDB Hexacopter Power Distribution Board Support DShot 150/300/600 Protocols for FPV Racing,https://www.banggood.com/30x30mm-GEPRC-60A-3-6S-PDB-Hexacopter-Power-Distribution-Board-Support-DShot-150-or-300-or-600-Protocols-for-RC-FPV-Racing-Drones-p-2042745.html?cur_warehouse=CN&ID=6298985&rmmds=search,23.22,30.96,25,0,0.0,7.740000000000002,25.0,0.0
rc_drones,25.5x25.5mm JHEMCU F411 BRUSH Flight Controller 1-2S with 5V BEC Output Built-in ELRS 2.4G Receiver for FPV Drone Freestyle Racing,https://www.banggood.com/25_5x25_5mm-JHEMCU-F411-BRUSH-Flight-Controller-1-2S-with-5V-BEC-Output-Built-in-ELRS-2_4G-Receiver-for-RC-FPV-Drone-Freestyle-Racing-p-2035708.html?cur_warehouse=CN&ID=6331175&rmmds=search,46.44,61.93,25,0,0.0,15.490000000000002,25.01,0.0
rc_drones,YLR/C S185 GPS RC Drone Quadcopter Spare Parts Components Axis Arm Propeller Blades Accessories,https://www.banggood.com/YLR-or-C-S185-GPS-RC-Drone-Quadcopter-Spare-Parts-Components-Axis-Arm-Propeller-Blades-Accessories-p-2035877.html?cur_warehouse=CN&ID=6315171&rmmds=search,6.96,0.0,0,0,0.0,-6.96,0.0,0.0
rc_drones,6PCS RC Motor ESC Extension Cable 10CM/25CM with 16AWG Silicone Cable 3.5mm Banana Head For Drone Car Toy,https://www.banggood.com/6PCS-RC-Motor-ESC-Extension-Cable-10CM-or-25CM-with-16AWG-Silicone-Cable-3_5mm-Banana-Head-For-RC-Drone-Car-Toy-p-2040667.html?cur_warehouse=CN&ID=34216287830&rmmds=search,3.09,0.0,0,0,0.0,-3.09,0.0,0.0
rc_drones,FPV Camera Module 1200TVL HD Resolution PAL NTSC Support Wide Voltage 5V-12V for Drone Multirotors Robot,https://www.banggood.com/FPV-Camera-Module-1200TVL-HD-Resolution-PAL-NTSC-Support-Wide-Voltage-5V-12V-for-RC-Drone-Multirotors-Robot-p-2041108.html?cur_warehouse=CN&ID=6287830&rmmds=search,12.38,20.12,39,0,0.0,7.74,38.47,0.0
rc_drones,1PC / 4PCS GEPRC SPEEDX2 1003 14800KV 2S Motor 1.5mm Shaft for 1.6 Inch to 2 Inch Lightweight FPV Drone Racing,https://www.banggood.com/1PC-or-4PCS-GEPRC-SPEEDX2-1003-14800KV-2S-Motor-1_5mm-Shaft-for-1_6-Inch-to-2-Inch-Lightweight-FPV-RC-Drone-Racing-p-2041759.html?cur_warehouse=CN&ID=6291970&rmmds=search,17.8,27.86,36,0,0.0,10.059999999999999,36.11,0.0
rc_drones,4PCS BETAFPV 0702 II 30000KV 1S Brushless Motors 1mm Shaft for Air65 Meteor65 Pro FPV Racing,https://www.banggood.com/4PCS-BETAFPV-0702-II-30000KV-1S-Brushless-Motors-1mm-Shaft-for-Air65-Meteor65-Pro-RC-FPV-Racing-Drones-p-2042619.html?cur_warehouse=CN&ID=6335446&rmmds=search,38.7,58.83,34,0,0.0,20.129999999999995,34.22,0.0
rc_drones,4PCS BETAFPV 0702SE II 23000KV / 27000KV 1S Brushless Motors for Air65 Meteor65 Pro FPV Racing,https://www.banggood.com/4PCS-BETAFPV-0702SE-II-23000KV-or-27000KV-1S-Brushless-Motors-for-Air65-Meteor65-Pro-RC-FPV-Racing-Drones-p-2042620.html?cur_warehouse=CN&ID=6332086&rmmds=search,34.06,51.09,33,0,0.0,17.03,33.33,0.0
rc_drones,BETAFPV LAVA 1102 14000KV 2S Brushless Motors 1.5mm Shaft for Pavo Femto FPV Racing,https://www.banggood.com/BETAFPV-LAVA-1102-14000KV-2S-Brushless-Motors-1_5mm-Shaft-for-Pavo-Femto-RC-FPV-Racing-Drones-p-2042621.html?cur_warehouse=CN&ID=514052&rmmds=search,12.38,23.22,47,0,0.0,10.839999999999998,46.68,0.0
rc_drones,BETAFPV LAVA 1104 7200KV Brushless Motor 1.5mm Shaft for Pavo20 Pro Brushless Whoop Quadcopter FPV Racing Drone,https://www.banggood.com/BETAFPV-LAVA-1104-7200KV-Brushless-Motor-1_5mm-Shaft-for-Pavo20-Pro-Brushless-Whoop-Quadcopter-RC-FPV-Racing-Drone-p-2042622.html?cur_warehouse=CN&ID=514053&rmmds=search,13.93,27.86,50,0,0.0,13.93,50.0,0.0
rc_drones,Beitian BF-182 / 220 / 222Q / 252Q / 280 / 880 / 880Q GPS Module with Flash Ceramic Antenna GNSS Receiver for FPV Racing Drone,https://www.banggood.com/Beitian-BF-182-or-220-or-222Q-or-252Q-or-280-or-880-or-880Q-GPS-Module-with-Flash-Ceramic-Antenna-GNSS-Receiver-for-RC-FPV-Racing-Drone-p-2042743.html?cur_warehouse=CN&ID=6335497&rmmds=search,12.38,20.12,39,0,0.0,7.74,38.47,0.0
rc_drones,2 Pairs HQProp PizzaCutters 5037 5.0x3.7 5 Inch 3-Blade Propeller Poly Carbonate for Drone FPV Racing,https://www.banggood.com/2-Pairs-HQProp-PizzaCutters-5037-5_0x3_7-5-Inch-3-Blade-Propeller-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-1987482.html?cur_warehouse=CN&ID=62878366299389&rmmds=search,4.64,0.0,0,1,5.0,-4.64,0.0,5.0
rc_drones,EMAX RSIII 2306 1800KV 2100KV 3-6S 2500KV 3-4S Brushless Motor for FPV Racing Drone,https://www.banggood.com/EMAX-RSIII-2306-1800KV-2100KV-3-6S-2500KV-3-4S-Brushless-Motor-for-RC-FPV-Racing-Drone-p-1996662.html?cur_warehouse=CN&ID=479806291970&rmmds=search,17.8,0.0,0,2,5.0,-17.8,0.0,10.0
rc_drones,1 PC HSKRC 25.5mm to 20mm 16mm Flight Controller Adapter for DIY Frame Drone FPV Racing,https://www.banggood.com/1-PC-HSKRC-25_5mm-to-20mm-16mm-Flight-Controller-Adapter-for-DIY-Frame-RC-Drone-FPV-Racing-p-1986133.html?cur_warehouse=CN&rmmds=search,4.64,0.0,0,10,5.0,-4.64,0.0,50.0
rc_drones,20x20mm HAKRC F4520V2 Mini F4 Flight Controller with 5V 10V BEC Output Built-in Current Sensor for Drone FPV Racing,https://www.banggood.com/20x20mm-HAKRC-F4520V2-Mini-F4-Flight-Controller-with-5V-10V-BEC-Output-Built-in-Current-Sensor-for-RC-Drone-FPV-Racing-p-1992327.html?cur_warehouse=CN&rmmds=search,26.31,0.0,0,6,5.0,-26.31,0.0,30.0
rc_drones,30.5x30.5mm HGLRC SPECTER 60A BLheli_S 4in1 Brushless ESC 2-6S DShot600 for Drone FPV Racing,https://www.banggood.com/30_5x30_5mm-HGLRC-SPECTER-60A-BLheli_S-4in1-Brushless-ESC-2-6S-DShot600-for-RC-Drone-FPV-Racing-p-1992904.html?cur_warehouse=CN&rmmds=search,32.13,0.0,0,2,5.0,-32.13,0.0,10.0
rc_drones,HSKRC Butterfly 25 114mm Wheelbase 2.5 Inch Duct Frame Kit for Drone FPV Racing,https://www.banggood.com/HSKRC-Butterfly-25-114mm-Wheelbase-2_5-Inch-Duct-Frame-Kit-for-RC-Drone-FPV-Racing-p-1989888.html?cur_warehouse=CN&ID=6287832&rmmds=search,14.7,0.0,0,2,5.0,-14.7,0.0,10.0
rc_drones,HQProp 5x5 Drone Racing Gate Racing Flying Cross Door for Drone FPV Racing,https://www.banggood.com/HQProp-5x5-Drone-Racing-Gate-Racing-Flying-Cross-Door-for-RC-Drone-FPV-Racing-p-1990039.html?cur_warehouse=CN&rmmds=search,20.12,0.0,0,1,5.0,-20.12,0.0,5.0
rc_drones,2 Pairs Gemfan Hurricane D75S-3 Ultra-Light 3 Inch 3-Blade Propellers PC for High-Powered FPV Racing Drone Performance,https://www.banggood.com/2-Pairs-Gemfan-Hurricane-D75S-3-Ultra-Light-3-Inch-3-Blade-Propellers-PC-for-High-Powered-RC-FPV-Racing-Drone-Performance-p-1990908.html?cur_warehouse=CN&ID=63088846324484&rmmds=search,6.65,0.0,0,5,4.8,-6.65,0.0,24.0
rc_drones,iFlight Waterproof and Solid Type Travel Outdoor Sports Fitness Backpack Bag for FPV Racing Drone,https://www.banggood.com/IFlight-Waterproof-and-Solid-Type-Travel-Outdoor-Sports-Fitness-Backpack-Bag-for-RC-FPV-Racing-Drone-p-2029472.html?cur_warehouse=CN&ID=6322398&rmmds=search,17.8,26.31,32,0,0.0,8.509999999999998,32.35,0.0
rc_drones,2PCS RadioMaster Ultra Adjustable Non-Slip Battery Straps Secure Grip for FPV Racing Professional Drone Accessories with Safety Lock,https://www.banggood.com/2PCS-RadioMaster-Ultra-Adjustable-Non-Slip-Battery-Straps-Secure-Grip-for-FPV-Racing-Drones-Professional-RC-Drone-Accessories-with-Safety-Lock-p-2029841.html?cur_warehouse=CN&ID=522302&rmmds=search,5.41,15.48,65,1,5.0,10.07,65.05,5.0
rc_drones,6 Pairs GEMFAN 7043 7x4.3 7 Inch 3-Blade Propeller 5mm Hole for Drone FPV Racing,https://www.banggood.com/6-Pairs-GEMFAN-7043-7x4_3-7-Inch-3-Blade-Propeller-5mm-Hole-for-RC-Drone-FPV-Racing-p-2016075.html?cur_warehouse=CN&ID=62878306299389&rmmds=search,6.19,0.0,0,1,4.0,-6.19,0.0,4.0
rc_drones,LHCXRC CLOUD 225 225mm Wheelbase 5mm Arm Carbon Fiber 5 Inch DIY Frame Kit Support DJI O3 Air Unit for Drone FPV Racing,https://www.banggood.com/LHCXRC-CLOUD-225-225mm-Wheelbase-5mm-Arm-Carbon-Fiber-5-Inch-DIY-Frame-Kit-Support-DJI-O3-Air-Unit-for-RC-Drone-FPV-Racing-p-1987393.html?cur_warehouse=CN&rmmds=search,37.15,0.0,0,5,5.0,-37.15,0.0,25.0
rc_drones,LHCXRC CLOUD 160 160mm Wheelbase 4mm Arm Thickness 3.5 Inch DIY Frame Kit Support DJI O3 Air Unit for Drone FPV Racing,https://www.banggood.com/LHCXRC-CLOUD-160-160mm-Wheelbase-4mm-Arm-Thickness-3_5-Inch-DIY-Frame-Kit-Support-DJI-O3-Air-Unit-for-RC-Drone-FPV-Racing-p-1987406.html?cur_warehouse=CN&rmmds=search,26.31,0.0,0,4,4.5,-26.31,0.0,18.0
rc_drones,T-Motor P1804 1804 2400KV 6S / 3400KV 4S Unibell Brushless Motor 1.5mm / 5mm Shaft for 3 Inch 3.5 Inch 4 Inch Toothpick Drone FPV Racing,https://www.banggood.com/T-Motor-P1804-1804-2400KV-6S-or-3400KV-4S-Unibell-Brushless-Motor-1_5mm-or-5mm-Shaft-for-3-Inch-3_5-Inch-4-Inch-Toothpick-RC-Drone-FPV-Racing-p-1987686.html?cur_warehouse=CN&ID=5232226291069&rmmds=search,17.02,0.0,0,2,5.0,-17.02,0.0,10.0
rc_drones,2 Pairs Foxeer NEW Cyclone T9046 9046 9.0x4.6 9 Inch Grass Fiber Propeller for Drone FPV Racing,https://www.banggood.com/2-Pairs-Foxeer-NEW-Cyclone-T9046-9046-9_0x4_6-9-Inch-Grass-Fiber-Propeller-for-RC-Drone-FPV-Racing-p-1996839.html?cur_warehouse=CN&rmmds=search,13.93,0.0,0,1,5.0,-13.93,0.0,5.0
rc_drones,4 Pairs Gemfan Hurricane 2520 2.5x2.0 2.5 Inch 3-Blade Propeller 1.5mm Hole for Drone FPV Racing,https://www.banggood.com/4-Pairs-Gemfan-Hurricane-2520-2_5x2_0-2_5-Inch-3-Blade-Propeller-1_5mm-Hole-for-RC-Drone-FPV-Racing-p-1990911.html?cur_warehouse=CN&ID=6311478&rmmds=search,4.87,0.0,0,5,5.0,-4.87,0.0,25.0
rc_drones,E-POWERRC X2810 2810 1300KV 6S Brushless Motor for 7 Inch 8 Inch Long Range Quadcopter Racing FPV Drone,https://www.banggood.com/E-POWERRC-X2810-2810-1300KV-6S-Brushless-Motor-for-7-Inch-8-Inch-Long-Range-RC-Quadcopter-Racing-FPV-Drone-p-2040768.html?cur_warehouse=CN&ID=6291970&rmmds=search,10.06,15.48,35,0,0.0,5.42,35.01,0.0
rc_drones,6 Pairs HQProp 5135V2 R35V2 5135 5.1x3.5 5.1 Inch3-Blade Propeller 5mm Shaft Poly Carbonate for Drone FPV Racing,https://www.banggood.com/6-Pairs-HQProp-5135V2-R35V2-5135-5_1x3_5-5_1-Inch3-Blade-Propeller-5mm-Shaft-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-1999830.html?cur_warehouse=CN&ID=62878366324484&rmmds=search,12.38,0.0,0,2,5.0,-12.38,0.0,10.0
rc_drones,6 Pairs HQProp 3.5x2.8x3 3528 3.5 Inch 3-Blade Propeller 5mm Hole Poly Carbonate for Drone FPV Racing,https://www.banggood.com/6-Pairs-HQProp-3_5x2_8x3-3528-3_5-Inch-3-Blade-Propeller-5mm-Hole-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-2000068.html?cur_warehouse=CN&ID=62878366324484&rmmds=search,10.06,0.0,0,1,5.0,-10.06,0.0,5.0
rc_drones,6 / 8 Pairs HQProp 6X4.3 6043 6 Inch 2-Blade Propeller 5mm Hole Poly Carbonate for Drone FPV Racing,https://www.banggood.com/6-or-8-Pairs-HQProp-6X4_3-6043-6-Inch-2-Blade-Propeller-5mm-Hole-Poly-Carbonate-for-RC-Drone-FPV-Racing-p-2000072.html?cur_warehouse=CN&ID=62878366324484&rmmds=search,9.29,0.0,0,3,5.0,-9.29,0.0,15.0
rc_drones,SEQURE 2670 Brushless ESC 2-6S Lipo Powered 70A Firmware AM32 Supports 128KHz PWM Frequency Suitable For FPV Racing Drone Multi-Axis Fixed-Wing UAV Model Boats Climbing Vehicles Car Parts,https://www.banggood.com/SEQURE-2670-Brushless-ESC-2-6S-Lipo-Powered-70A-Firmware-AM32-Supports-128KHz-PWM-Frequency-Suitable-For-FPV-Racing-Drone-Multi-Axis-Drones-Fixed-Wing-UAV-Model-Boats-Climbing-Vehicles-RC-Car-Parts-p-1999722.html?cur_warehouse=CN&ID=6324466&rmmds=search,36.07,44.89,20,0,0.0,8.82,19.65,0.0
home_appliances,1900000Pa 5 in1 Wireless Automobile Vacuum Cleaner Portable Robot Vacuum Cleaner Handheld for Car Office,https://www.banggood.com/1900000Pa-5-in1-Wireless-Automobile-Vacuum-Cleaner-Portable-Robot-Vacuum-Cleaner-Handheld-for-Car-Office-Home-Appliances-p-2006337.html?cur_warehouse=CN&ID=2246311490&rmmds=search,17.8,30.96,43,13,3.62,13.16,42.51,47.06
home_appliances,Comfook Electric Coffee Grinder Cafe Automatic Coffee Beans Mill Conical Burr Grinder Machine for Travel Portable USB Rechargeable,https://www.banggood.com/Comfook-Electric-Coffee-Grinder-Cafe-Automatic-Coffee-Beans-Mill-Conical-Burr-Grinder-Machine-for-Home-Travel-Portable-USB-Rechargeable-p-1988244.html?cur_warehouse=CN&ID=6287830&rmmds=search,15.32,23.22,34,41,4.9,7.899999999999999,34.02,200.9
home_appliances,Folding Small Fan Portable Home Mute USB Desktop Charging Three Level Atmosphere Night Light Small Electric Fan,https://www.banggood.com/Folding-Small-Fan-Portable-Home-Mute-USB-Desktop-Charging-Three-Level-Atmosphere-Night-Light-Small-Electric-Fan-p-1987710.html?cur_warehouse=CN&ID=6299398&rmmds=search,15.48,23.22,33,0,0.0,7.739999999999998,33.33,0.0
home_appliances,Tevorex 7200mAh Telescopic Folding Fan USB Charging Portable Mini Electric Fan Dormitory Outdoor Cooling Adjustable Fan,https://www.banggood.com/Tevorex-7200mAh-Telescopic-Folding-Fan-USB-Charging-Portable-Mini-Electric-Fan-Dormitory-Outdoor-Cooling-Appliances-Adjustable-Home-Fan-p-2037874.html?cur_warehouse=CN&ID=6287845&rmmds=search,20.12,25.54,21,0,0.0,5.419999999999998,21.22,0.0
home_appliances,LED Portable Heater Mini Electric Heater Plug in Wall Room Heater Appliance Heating Stove Radiator Remote Warmer Machine,https://www.banggood.com/LED-Portable-Heater-Mini-Electric-Heater-Plug-in-Wall-Room-Heater-Home-Appliance-Heating-Stove-Radiator-Remote-Warmer-Machine-p-2043145.html?cur_warehouse=CN&ID=6287845&rmmds=search,13.15,17.8,26,0,0.0,4.65,26.12,0.0
home_appliances,Wireless Portable 12000PA 7.4V Two-Speed Adjustment Brushless Foldable Vehicle Multifunctional 4-in-1 Vacuum Cleaner Pro Handheld for Car Appliance,https://www.banggood.com/Wireless-Portable-12000PA-7_4V-Two-Speed-Adjustment-Brushless-Foldable-Vehicle-Multifunctional-4-in-1-Vacuum-Cleaner-Pro-Handheld-for-Car-Home-Appliance-p-2029436.html?cur_warehouse=CN&rmmds=search,19.35,25.54,24,1,5.0,6.189999999999998,24.24,5.0
